imdbId,movie_title,title_year,releaseDate,genres,writers,director_name,sequel,hitFlop,actor_1_name,actor_2_name,actor_3_name,actor_4_name
tt2066062,Shortcut Romeo,2013,21-Jun-13,Action | Crime | Romance,Susi Ganesan (story) | Ilashree Goswami (dialogue),Susi Ganesan,0,1,Neil Nitin Mukesh , Ameesha Patel , Puja Gupta , Jatin Grewal
tt2066899,Jugaad,2009,13-Feb-09,Comedy | Drama,Priyank Dubey (screenplay) | Bunty Rathore (screenplay),R. Anand Kumar,0,1,Manoj Bajpayee , Hrishitaa Bhatt , Vijay Raaz , Govind Namdeo
tt2066925,Mummy Punjabi: Superman Ki Bhi Maa!!,2011,31-Aug-11,Comedy | Drama,Pammi Somal,Pammi Somal,0,1,Kiron Kher , Kanwaljit Singh , Jackie Shroff , Anju Mahendru
tt2072227,Shanghai,2012,08-Jun-12,Crime | Thriller,Vasilis Vasilikos (adapted from the novel 'Z' by) | Urmi Juvekar (screenplay) | Dibakar Banerjee (screenplay),Dibakar Banerjee,0,2,Emraan Hashmi , Abhay Deol , Prasenjit Chatterjee , Kalki Koechlin
tt2073070,Saheb Biwi Aur Gangster,2011,23-Sep-11,Action | Crime | Drama,Sanjay Chauhan | Tigmanshu Dhulia,Tigmanshu Dhulia,0,3,Randeep Hooda , Mahie Gill , Jimmy Shergill , Shreya Narayan
tt2077833,Rowdy Rathore,2012,01-Jun-12,Action | Comedy,Shiraz Ahmed,Prabhudheva,0,8,Akshay Kumar , Sonakshi Sinha , Nasser , Paresh Ganatra
tt2082197,Barfi!,2012,14-Sep-12,Adventure | Comedy | Drama,Anurag Basu (story) | Tani Basu (story) | Sanjeev Dutta (dialogue),Anurag Basu,0,7,Ranbir Kapoor , Priyanka Chopra , Ileana , Saurabh Shukla
tt2084863,Jo Dooba So Paar: It's Love in Bihar!,2011,14-Oct-11,Comedy | Crime | Drama,Fareeda (screenplay) | Prabhat Kumar Jha (dialogue) | Praveen Kumar (screenplay) | Praveen Kumar (story) | Joseph Mathai (dialogue) | Ravikant Sharma (dialogue),Praveen Kumar,0,1,Anand Tiwari , Rajat Kapoor , Sita Spada , Dadhi Raj
tt2094854,Inkaar,2013,18-Jan-13,Drama | Romance,Sudhir Mishra,Sudhir Mishra,0,2,Arjun Rampal , Chitrangda Singh , Vipin Sharma , Mithun Rodwittiya
tt2100543,Hum Hai Raahi CAR Ke,2013,24-May-13,Adventure | Romance,Jyotin Goel,Jyotin Goel,0,1,Anupam Kher , Sanjay Dutt , Juhi Chawla , Rati Agnihotri
tt2104937,Miley - Naa Miley - Hum,2011,04-Nov-11,Comedy | Drama | Romance,Tanveer Khan (screenplay) | Girish Dhamija (additional writer) | Jeet Garewal (additional screenplay & dialogue),Tanveer Khan,0,1,Chirag Paswan , Kangana Ranaut , Neeru Bajwa , Sagarika Ghatge
tt2106537,Matru ki Bijlee ka Mandola,2013,11-Jan-13,Comedy | Drama,Vishal Bhardwaj (dialogue) | Vishal Bhardwaj (screenplay) | Abhishek Chaubey (screenplay) | Sabrina Dhawan (script consultant),Vishal Bhardwaj,0,2,Imran Khan , Anushka Sharma , Pankaj Kapur , Lekha Washington
tt2109200,Shakal Pe Mat Ja,2011,18-Nov-11,Comedy | Crime | Drama,Shubh,Shubh,0,1,Shubh , Pratik Katare , Harsh Parekh , Chitrak Bandyopadhyay
tt2112124,Chennai Express,2013,08-Aug-13,Action | Comedy | Romance,K. Subhash (story) | Yunus Sajawal (screenplay) | Robin Bhatt (additional screenplay) | Farhad (dialogue) | Sajid (dialogue),Rohit Shetty,0,8,Deepika Padukone , Shah Rukh Khan , Satyaraj , Nikitin Dheer
tt2112131,Dabangg 2,2012,21-Dec-12,Action | Comedy | Drama,Dilip Shukla,Arbaaz Khan,1,8,Salman Khan , Sonakshi Sinha , Prakash Raj , Vinod Khanna
tt2112978,Jo Hum Chahein,2011,16-Dec-11,Drama | Romance,Pawan Gill | Rashmi Kulkarni (dialogue),Pawan Gill,0,1,Sunny Gill , Simran Kaur Mundi , Alyy Khan , Achint Kaur
tt2122340,Ferrari Ki Sawaari,2012,15-Jun-12,Crime | Family | Sport,Vidhu Vinod Chopra (original story and screenplay) | Rajesh Mapuskar (original story and screenplay) | Rajkumar Hirani (original story and dialogue) | Shekhar Dhavalikar (script associate) | Ranjeet Bahadur (dialogue associate),Rajesh Mapuskar,0,5,Sharman Joshi , Boman Irani , Ritwik Sahore , Paresh Rawal
tt2126282,Ekk Deewana Tha,2012,17-Feb-12,Romance,Manu Rishi Chadha (dialogue) | Meghana Karthik (subtitles) | Gautham Menon (story) | Laju Nanwani,Gautham Menon,0,2,Prateik , Amy Jackson , Sachin Khedekar , Manu Rishi Chadha
tt2130242,Tere Naal Love Ho Gaya,2012,24-Feb-12,Comedy | Romance,Abhijeet Sandhu,Mandeep Kumar,0,3,Ritesh Deshmukh , Genelia D'Souza , Om Puri , Tinnu Anand
tt2137064,Lanka,2011,09-Dec-11,Action | Crime | Drama,Shashank Dabral (story) | Shashank Dabral,Maqbool Khan,0,1,Manoj Bajpayee , Arjan Bajwa , Tia Bajpai , Yashpal Sharma
tt2138010,3 Nights 4 Days,2009,09-Oct-09,Romance,N/A,Devang Dholakia,0,1,Hrishitaa Bhatt , Anuj Sawhney,,
tt2140315,Raaz 3: The Third Dimension,2012,07-Sep-12,Horror | Romance | Thriller,Shagufta Rafique,Vikram Bhatt,1,7,Emraan Hashmi , Bipasha Basu , Esha Gupta , Manish Chaudhary
tt2150074,Koi Hai,2003,N/A,Drama | Horror,Manoj Hansraj | Rajiv S.S. Ruia,Rajiv S. Ruia,0,1,Aman Verma , Shweta Menon , Rinku Ghosh , Roop Kumar Rathod
tt2155776,Yeh Jo Mohabbat Hai,2012,03-Aug-12,Drama,Dilip Shukla,Shree Narayan Singh,0,1,Rati Agnihotri , Mohnish Bahl , Nazia Hussain , Farida Jalal
tt2164702,Zindagi Tere Naam,2012,16-Mar-12,Romance,Sanjay Masoom,Ashu Trikha,0,1,Mithun Chakraborty , Ranjeeta Kaur , Sajid Ali , Supriya Karnik
tt2166214,Khiladi 786,2012,07-Dec-12,Action | Comedy,Kushal Bakshi (screenplay) | Bunty Rathore (dialogue) | Himesh Reshammiya (story),Ashish R. Mohan,0,4,Akshay Kumar , Asin , Raj Babbar , Vipin Bakshi
tt2168910,Cocktail,2012,13-Jul-12,Comedy | Drama | Romance,Imtiaz Ali | Sajid Ali,Homi Adajania,0,6,Deepika Padukone , Saif Ali Khan , Randeep Hooda , Boman Irani
tt2172071,Student of the Year,2012,19-Oct-12,Comedy | Romance,Renzil D'Silva (screenplay) | Karan Johar,Karan Johar,0,5,Sidharth Malhotra , Alia Bhatt , Varun Dhawan , Rishi Kapoor
tt2175671,Ghost,2012,13-Jan-12,Horror,Puja Bedi (screenplay) | Puja Bedi (story),Puja Bedi,0,2,Shiney Ahuja , Sayali Bhagat , Julia Bliss , Tabrez Khan
tt2176013,Jab Tak Hai Jaan,2012,13-Nov-12,Drama | Romance,Aditya Chopra (story) | Aditya Chopra (screenplay) | Devika Bhagat (screenplay),Yash Chopra,0,6,Shah Rukh Khan , Katrina Kaif , Anushka Sharma , June Smith
tt2178470,Yeh Jawaani Hai Deewani,2013,31-May-13,Drama | Musical | Romance,Hussain Dalal (dialogue) | Ayan Mukherjee (story),Ayan Mukherjee,0,8,Ranbir Kapoor , Deepika Padukone , Aditya Roy Kapoor , Kalki Koechlin
tt2178508,Son of Sardaar,2012,13-Nov-12,Action | Comedy | Romance,Robin Bhatt (screenplay) | Ashwani Dhir (screenplay) | Ashwani Dhir,Ashwani Dhir,0,6,Ajay Devgn , Sanjay Dutt , Sonakshi Sinha , Juhi Chawla
tt2181931,English Vinglish,2012,05-Oct-12,Comedy | Drama | Family,Gauri Shinde,Gauri Shinde,0,5,Sridevi , Adil Hussain , Mehdi Nebbou , Priya Anand
tt2182726,Hansa,2012,N/A,Drama,N/A,Manav Kaul,0,1,Trimala Adhikari , Abhay Joshi , Ashish Kumar , Kumud Mishra
tt2184125,Chaalis Chauraasi,2012,13-Jan-12,Comedy | Crime,N/A,Hriday Shetty,0,1,Shweta Bhardwaj , Reetu Jain , Arbaaz Ali Khan , Ravi Kishan
tt2185084,From Sydney with Love,2012,31-Aug-12,Comedy | Romance,Prateek Chakravorty (story) | Marmabanda Gavhane (additional dialogue) | Spandan Mishra (additional dialogue),Prateek Chakravorty,0,1,Bidita Bag , Ronjini Chakraborty , Sabyasachi Chakraborty , Prateek Chakravorty
tt2186731,Department,2012,18-May-12,Action,Nilesh Girkar (story),Ram Gopal Varma,0,1,Amitabh Bachchan , Rana Daggubati , Sanjay Dutt , Nathalia Kaur
tt2186933,Luv Shuv Tey Chicken Khurana,2012,02-Nov-12,Comedy,Sumit Batheja | Sameer Sharma,Sameer Sharma,0,2,Kunal Kapoor , Huma Qureshi , Vinod Nagpal , Rajesh Sharma
tt2187167,Unforgettable,2014,13-Jun-14,Drama | Romance,Arshad Yusuf Pathan,Arshad Yusuf Pathan,0,1,Usha Bachani , Hazel Croney , Pablo Gonzalez , Patrick Haider
tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012,24-Aug-12,Romance,Sanjay Leela Bhansali | Vibhu Puri (additional screenplay),Bela Segal,0,2,Kavin Dave , Kurush Deboo , Boman Irani , Daisy Irani
tt2188749,Gali Gali Chor Hai,2012,03-Feb-12,Drama,Rumi Jaffery | Mumukshu Mudgal,Rumi Jaffery,0,1,Mohit Baghet , Sahaj Bradoria , Mugdha Godse , Shalin Gupta
tt2188805,Login,2012,12-Oct-12,Drama | Thriller,Sanjeev Reddy (story),Sanjeev Reddy,0,1,Himanshu Bhatt , Roy Radhika , Akkash Basnet , Rashmi Gautam
tt2188893,Staying Alive,2012,03-Feb-12,Drama,Sujit Sen,Anant Mahadevan,0,1,Khan Jahangir Khan , Anant Mahadevan , Navni Parihar , Chandan Sanyal
tt2190256,Daal Mein kuch kaala hai,2012,29-Jun-12,Comedy,N/A,Anand Balraj,0,1,Anand Balraj , Sudesh Berry , Kishore Anand Bhanushali , Raj Singh Chaudhary
tt2191164,Station,2014,28-Mar-14,Crime | Drama | Thriller,Saad Khan (story) | Saad Khan | Saad Khan,Saad Khan,0,1,Kanika Batra , Gulshan Grover , Rohiet Nair , Sameer Kevin Roy
tt2191641,Chaar Din Ki Chandni,2012,09-Mar-12,Comedy | Romance,Nishant Hada (dialogue) | Nishant Hada (screenplay) | Amit Masurkar (dialogue) | Amit Masurkar (screenplay),Samir Karnik,0,1,Rana Jung Bahadur , Mukul Dev , Harish , Farida Jalal
tt2191721,Jodi Breakers,2012,02-Mar-12,Comedy | Musical | Romance,Ashwini Chaudhary | Sanyukta Shaikh Chawla,Ashwini Chaudhary,0,2,Bipasha Basu , Helen , Pradeep Kharab , Madhavan
tt2193145,Maharana Pratap: The First Freedom Fighter,2012,12-Oct-12,Action | War,N/A,Pradeep Kumawat,0,1,Narayan Singh Sisodia , Kuldeep Chaturvedi , Payal Kumawat , Naveen Jinger
tt2203308,Aashiqui 2,2013,26-Apr-13,Drama | Music | Musical,Shagufta Rafique,Mohit Suri,1,8,Aditya Roy Kapoor , Shraddha Kapoor , Shaad Randhawa , Salil Acharya
tt2207668,Chakradhaar,2012,15-Jun-12,Action,Dharam Prakash | Arsh Rana,Dharam Prakash | Shakur Sir,0,1,Abishek Anand , Zakir Hussain , Darshan Jariwala , Vidya Malvade
tt2208248,Machhli Jal Ki Rani Hai,2014,13-Jun-14,Horror,N/A,Debaloy Dey,0,1,Swara Bhaskar , Reema Debnath , Saurabh Dubey , Hritu
tt2210576,Myoho,2012,14-Dec-12,Drama,Ranjan Shandilya,Ranjan Shandilya,0,1,Kanwaljit Singh , Yashpal Sharma , Malay Chakrabarty , Brijendra Kala
tt2213054,Kai po che!,2013,22-Feb-13,Drama | Sport,Chetan Bhagat (novel) | Abhishek Kapoor (adaptation) | Supratik Sen (adaptation) | Chetan Bhagat (adaptation) | Pubali Chaudhuri (adaptation),Abhishek Kapoor,0,5,Asif Basra , Digvijay Deshmukh , Manav Kaul , Amrita Puri
tt2215163,Issaq,2013,26-Jul-13,Drama,Pawan Sony | Padmaja Thakore | Manish Tiwary,Manish Tiwary,0,1,Malini Awasthi , Sandeep Bose , Amyra Dastur , Makrand Deshpande
tt2215477,Goliyon Ki Rasleela Ram-Leela,2013,15-Nov-13,Drama | Musical | Romance,Sanjay Leela Bhansali (screenplay) | Garima (screenplay) | William Shakespeare (play) | Siddharth (screenplay),Sanjay Leela Bhansali,0,6,Deepika Padukone , Ranveer Singh , Supriya Pathak , Sharad Kelkar
tt2216852,Main Aur Mr. Riight,2014,12-Dec-14,Comedy | Romance,N/A,Adeeb Rais,0,1,Barun Sobti , Shenaz Treasury , Kavi Shastri , Danny Sura
tt2220828,Identity Card,2014,29-Aug-14,Comedy | Drama | Sci-Fi,Sanjay Amar,Rahat Kazmi,0,1,Tia Bajpai , Brijendra Kala , Prashaant Kumar , Vipin Sharma
tt2222550,1920: Evil Returns,2012,02-Nov-12,Drama | Horror | Romance,Vikram Bhatt,Bhushan Patel,1,5,Vicky Ahuja , Tia Bajpai , Sharad Kelkar , Vidya Malvade
tt2222716,Baat Bann Gayi,2013,11-Oct-13,Comedy | Romance,Shuja Ali | Akshay Singh,Shuja Ali,0,1,Anisa Butt , Ali Fazal , Gulshan Grover , Razzak Khan
tt2224254,3 Bachelors,2012,29-Jun-12,Comedy | Romance,Raghuvir Shekhawat | Ajai Sinha,Ajai Sinha,0,1,Sharman Joshi , Negar Khan , Nigaar Khan , Manish Nagpal
tt2224313,Listen... Amaya,2013,01-Feb-13,Drama,Vikas Chandra (additional dialogue) | Avinash Kumar Singh (dialogue) | Avinash Kumar Singh | Geeta Singh (dialogue) | Geeta Singh (story),Avinash Kumar Singh,0,1,Farooq Shaikh , Deepti Naval , Swara Bhaskar , Amala Akkineni
tt2224317,Lootera,2013,05-Jul-13,Drama | Romance,Bhavani Iyer (screenplay) | Anurag Kashyap (dialogue) | Vikramaditya Motwane (screenplay),Vikramaditya Motwane,0,2,Ranveer Singh , Sonakshi Sinha , Adil Hussain , Vikrant Massey
tt2224541,Tutiya Dil,2012,13-Jan-12,Romance,Amit Khanna,Amit Khanna,0,1,Sidhant Kapur , Iris Maity , Suzanna Mukherjee , Nikhil Sabharwal
tt2226666,Jism 2,2012,03-Aug-12,Drama | Romance | Thriller,Mahesh Bhatt (screenplay) | Mahesh Bhatt | Shagufta Rafique (dialogue),Pooja Bhatt,1,5,Randeep Hooda , Sunny Leone , Arunoday Singh , Junayeed Bin Fakhrul
tt2229842,Table No. 21,2013,04-Jan-13,Adventure | Thriller,Sheershak Anand (story) | Shantanu Ray Chhibber (story) | T. Rafael Cimino (novel) | Abhijeet Deshpande,Aditya Datt,0,3,Paresh Rawal , Rajeev Khandelwal , Tina Desai , Dhruv Ganesh
tt2232524,Mere Dost Picture Abhi Baaki Hai,2012,20-Jul-12,Comedy,Rajnish Thakur,Rajnish Thakur,0,1,Sunil Shetty , Udita Goswami , Rajpal Yadav , Mukesh Ahuja
tt2234328,Siyaah..,2012,11-Jul-12,Horror,Aziz Naser,Aziz Naser,0,1,Habeeb Aidroos , Zarine Ali , Madhulagna Das , Faheem Ul Haq
tt2236494,Shudra the Rising,2012,23-Jul-12,History,N/A,Sanjiv Jaiswal,0,1,Habib Aazmi , Priya Annatram , Pravin Baby , Mahesh Balraj
tt2241224,Cheenti Cheenti Bang Bang,2008,01-Oct-08,Animation | Family,Kharaj Mukhherjee,R.D. Mallik,0,1,Asrani , Mahesh Manjrekar , Anjan Srivastav , Ashish Vidyarthi
tt2243336,Aalaap,2012,27-Jul-12,Sci-Fi,Dilip Shukla,Manish Manikpuri,0,1,Omkar Das Manikpuri , Ashish Patil , Pitobash , Amit Purohit
tt2246533,2 Nights in Soul Valley,2012,28-Dec-12,Adventure | Horror | Mystery,Suman Prasad (screenplay) | Harish Sharma (story) | Meenakshi Sharma (dialogue & screenplay),Harish Sharma,0,1,Hemant Pandey , Sumeet Sharma , Sumeet Sharma , Aakshi Khari
tt2246595,Blood Money,2012,30-Mar-12,Action | Drama | Thriller,Vishal Mahadkar (story) | Sanjay Masoom (additional dialogue) | Upendra Sidhaye,Vishal Mahadkar,0,2,Manish Chaudhary , Kunal Khemu , Amrita Puri , Teeshay Shah
tt2246724,Ghanchakkar,2013,03-Jul-13,Comedy | Crime | Thriller,Raj Kumar Gupta (screenplay) | Parveez Sheikh (screenplay) | Parveez Sheikh (story),Raj Kumar Gupta,0,2,Vidya Balan , Emraan Hashmi , Parvin Dabas , Rajesh Sharma
tt2251552,Challo Driver,2012,20-Jul-12,Comedy,Vickrant Mahajan,Vickrant Mahajan,0,1,Vickrant Mahajan , Kainaz Motivala , Prem Chopra , Deepak Arora
tt2253708,Future to Bright Hai Ji,2012,02-Nov-12,Drama,Sanjay Amar,Sanjay Amar,0,1,Sanjay Amar , Asrani , Neelima Azim , Aamir Bashir
tt2255934,Aiyyaa,2012,12-Oct-12,Comedy,N/A,Sachin Kundalkar,0,1,Rani Mukerji , Prithviraj Sukumaran , Nirmiti Sawant , Subodh Bhave
tt2256514,Rush,2012,26-Oct-12,Thriller,Shamin Desai (dialogue) | Sanjay Masoom (dialogue writer),Shamin Desai,0,1,Emraan Hashmi , Aditya Pancholi , Sagarika Ghatge , Neha Dhupia
tt2265191,Bumboo,2012,30-Mar-12,Comedy,Kavin Dave | Jagdish Rajpurohit,Jagdish Rajpurohit,0,1,Kavin Dave , Shailesh Hejmady , Bikramjeet Kanwarpal , Sumit Kaul
tt2275794,Gori Tere Pyaar Mein,2013,22-Nov-13,Comedy | Romance,Punit Malhotra | Arshad Sayed,Punit Malhotra,0,1,Imran Khan , Kareena Kapoor , Nizhalgal Ravi , Anupam Kher
tt2275802,Satyagraha,2013,30-Aug-13,Drama,Prakash Jha | Anjum Rajabali,Prakash Jha,0,2,Kareena Kapoor , Amitabh Bachchan , Ajay Devgn , Arjun Rampal
tt2278422,Kamaal Dhamaal Malamaal,2012,28-Sep-12,Comedy,N/A,Priyadarshan,1,1,Asrani , Madhurima Banerjee , Shakti Kapoor , Pratima Kazmi
tt2283894,Riyasat,2014,18-Jul-14,Crime,N/A,Ashok Tyagi,0,1,Rajesh Khanna , Aryeman Ramsay , Raza Murad , Aryan Vaid
tt2292625,Chakravyuh,2012,24-Oct-12,Drama | Thriller | War,Prakash Jha | Sagar Pandya | Anjum Rajabali,Prakash Jha,0,2,Arjun Rampal , Abhay Deol , Manoj Bajpayee , Esha Gupta
tt2294685,Jeena Hai Toh Thok Daal,2012,14-Sep-12,Drama,Saurabh Choudhary (screenplay),Manish Vatsalya,0,1,Ravi Kishan , Manish Vatsalya , Yashpal Sharma , Rahul Kumar
tt2301155,Shootout at Wadala,2013,03-May-13,Action | Crime,Sanjay Bhatia (screenplay) | Abhijeet Deshpande (screenplay) | Sanjay Gupta (screenplay) | Sanjay Gupta (story) | Hussain Zaidi (story) | Milap Zaveri (dialogue),Sanjay Gupta,1,4,John Abraham , Kangana Ranaut , Anil Kapoor , Vineet Sharma
tt2306721,Second Marriage Dot Com,2012,20-Aug-12,Drama,Gaurav Panjwani (story) | Dinkar Sharma (screenplay),Gaurav Panjwani,0,1,Subhash Ahuja , Syna Anand , Raman Atre , Rajat Bhalla
tt2308773,Born to Hate... Destined to Love,2012,11-May-12,Action | Drama | Romance,Habib Faisal,Habib Faisal,0,4,Arjun Kapoor , Parineeti Chopra , Gauhar Khan , Anil Rastogi
tt2308829,Milta Hai Chance by Chance,2011,05-Aug-11,Comedy,N/A,Ramesh Modi,0,1,Divya Divedi , Sana Govil , Jawahar Jairath , Vishal Kaushik
tt2309764,Singham Returns,2014,15-Aug-14,Action,Rohit Shetty (story) | Yunus Sajawal (screenplay) | Farhad (dialogue) | Sajid (dialogue),Rohit Shetty,1,7,Kareena Kapoor , Ajay Devgn , Anupam Kher , Yo Yo Honey Singh
tt2309987,Hate Story,2012,20-Apr-12,Thriller,Vikram Bhatt | Rohit Malhotra (dialogue),Vivek Agnihotri,0,4,Paoli Dam , Nikhil Dwivedi , Gulshan Devaiah , Saurabh Dubey
tt2317103,Sons of Ram,2012,02-Nov-12,Animation | Drama | Musical,Kushal Ruia (story) | Vivek Kumar (contributing writer) | Anant Pai (comic book) | Divya Chandel (additional dialogue) | Arnab Kanti Mishra (additional dialogue),Kushal Ruia,0,1,Sunidhi Chauhan , Ettienne Couthino , Devansh Doshi , Saptharishi Ghosh
tt2317135,Tamanchey,2014,10-Oct-14,Crime | Romance,N/A,Suryaveer Singh Bhullar,0,1,Nikhil Dwivedi , Richa Chadda , Mahesh Balraj , Kislaya Dwivedi
tt2317337,Vicky Donor,2012,20-Apr-12,Comedy | Romance,Juhi Chaturvedi (dialogue) | Juhi Chaturvedi (screenplay) | Juhi Chaturvedi (story),Shoojit Sircar,0,6,Ayushmann Khurrana , Yami Gautam , Annu Kapoor , Dolly Ahluwalia
tt2318401,Bandook,2013,18-Jan-13,Crime | Thriller,N/A,Aditya Om,0,1,Manisha Kelkar , Arshad Khan , Ashish Kotwal , Aditya Om
tt2319889,Jannat 2,2012,04-May-12,Crime | Drama | Thriller,Kapil Chopra | Sanjay Masoom (dialogue),Kunal Deshmukh,1,5,Mohammed Zeeshan Ayyub , Viren Basoya , Manish Chaudhary , Esha Gupta
tt2321163,ABCD (Any Body Can Dance),2013,08-Feb-13,Music | Western,Amit Aryan (dialogue) | Tushar Hiranandani (screenplay) | Mayur Puri (additional dialogue) | Remo (story) | Bhanu Pratap Singh (associate writer),Remo,0,5,Prabhudheva , Ganesh Acharya , Kay Kay Menon , Lauren Gottlieb
tt2321492,Krishna Aur Kans,2012,03-Aug-12,Animation | Action | Adventure,Kamlesh Pandey (screenplay) | Dhrubo Banerjee (story) | Bhaskar Mani (story),Vikram Veturi,0,1,Manoj Bajpayee , Harish Bhimani , Neetu Chaudhary , Juhi Chawla
tt2323964,Mere Dad Ki Maruti,2013,15-Mar-13,Comedy,Ashima Chibber (screenplay) | Pooja Desai (screenplay) | Ishita Moitra (dialogue) | Neeraj Udhwani (screenplay) | Neeraj Udhwani (story),Ashima Chibber,0,3,Saqib Saleem , Rhea Chakraborty , Ram Kapoor , Prabal Panjabi
tt2327389,Life Ki Toh Lag Gayi,2012,20-Apr-12,Comedy,Rakesh Mehta,Rakesh Mehta,0,1,Kay Kay Menon , Ranvir Shorey , Pradhuman Singh , Neha Bhasin
tt2332705,Love Recipe,2012,05-May-12,Comedy,Shyam Goel | M. Salim | Amol Shetge,Amol Shetge,0,1,Rani Agrawal , Frank M. Ahearn , Suzanne Bernert , Sudha Chandran
tt2337292,Chor chor super chor,2013,02-Aug-13,Comedy | Drama | Thriller,Rajesh. K. (story) | Ani Thomas (screenplay) | Radhakrishnan Cherpu (screenplay) | Alok Chaturvedi (dialogue writer) | Rajesh. K.,Rajesh. K.,0,1,Deepak Dobriyal , Priya Bhatija , Anshul Kataria , Paru Uma
tt2338151,PK,2014,19-Dec-14,Comedy | Drama | Fantasy,Rajkumar Hirani | Abhijit Joshi | Sreerag Nambiar,Rajkumar Hirani,0,9,Aamir Khan , Anushka Sharma , Sanjay Dutt , Boman Irani
tt2339549,Maximum,2012,29-Jun-12,Crime | Thriller,Kabeer Kaushik (screenplay),Kabeer Kaushik,0,1,Mohan Agashe , Arya Babbar , Neha Dhupia , Rajendra Gupta
tt2341766,Nautanki Saala!,2013,12-Apr-13,Comedy,Benoît Graffin (original story) | Pierre Salvadori (original story) | Nipun Dharmadhikari (screenplay) | Rohan Sippy (screenplay) | Charudutt Acharya (screenplay),Rohan Sippy,0,3,Ayushmann Khurrana , Kunaal Roy Kapur , Pooja Salvi , Gaelyn Mendonca
tt2343417,Chhodo Kal Ki Baatein,2012,12-Apr-12,Drama,Pramod Joshi (dialogue) | Pramod Joshi (screenplay) | Raz Kazi (dialogue) | Raz Kazi (screenplay),Pramod Joshi,0,1,Barkha Bisht , Balaji Iyer , Raghavendra Kadkol , Sachin Khedekar
tt2344678,Himmatwala,2013,29-Mar-13,Action | Comedy,K. Raghavendra Rao (original story) | Sajid Khan (story) | Sajid Khan (screenplay) | Farhad (screenplay) | Sajid (screenplay),Sajid Khan,0,2,Ajay Devgn , Tamannaah Bhatia , Mahesh Manjrekar , Paresh Rawal
tt2346744,Cigarette Ki Tarah,2012,14-Dec-12,Romance | Thriller,Pradip Atluri | Bobby Khan,Akashaditya Lama,0,1,Ashok Banthia , Sudesh Berry , Yuvika Chaudhry , Prashant Narayanan
tt2347289,Bittoo Boss,2012,13-Apr-12,Romance,Supavitra Babul | Gautam Mehra,Supavitra Babul,0,1,Pulkit Samrat , Rajesh Bakshi , Wamiqa Gabbi , Amita Pathak
tt2350496,The Lunchbox,2013,20-Sep-13,Drama | Romance,Ritesh Batra (screenplay) | Vasan Bala (hindi dialogue writer),Ritesh Batra,0,4,Irrfan Khan , Nimrat Kaur , Nawazuddin Siddiqui , Lillete Dubey
tt2353824,Janleva 555,2012,18-Oct-12,Musical | Romance | Thriller,Manoj Bhoj | Sundeep Malani (story) | Sundeep Malani,Sundeep Malani,0,1,Shona Chabra , Raja Hasan , Akash Hora , Mann Hora
tt2354223,Mumbai's King,2012,06-Jan-13,Drama,Jaihind (story) | Manjeet Singh (screenplay) | Manjeet Singh (story),Manjeet Singh,0,1,Rahul Bairagi , Dhanshree Jain , Arbaaz Khan , Salman Khan
tt2354407,Teri Meri Kahaani,2012,22-Jun-12,Drama | Romance,Robin Bhatt (screenplay) | Kunal Kohli (story) | Surabhi Rumbles (screenplay),Kunal Kohli,0,2,Shahid Kapoor , Priyanka Chopra , Prachi Desai , Neha Sharma
tt2356180,Bhaag Milkha Bhaag,2013,12-Jul-13,Biography | Drama | History,Prasoon Joshi,Rakeysh Omprakash Mehra,0,7,Farhan Akhtar , Sonam Kapoor , Pavan Malhotra , Art Malik
tt2356959,Ajab Gazabb Love,2012,24-Oct-12,Romance,Anvita Dutt (additional screenplay) | Mayur Puri (screenplay) | G. Nageswara Reddy (original story),Sanjay Gadhvi,0,1,Jacky Bhagnani , Nidhi Subbaiah , Darshan Jariwala , Kiron Kher
tt2357489,Zanjeer,2013,06-Sep-13,Action,Salim Khan (original story) | Javed Akhtar (original story) | Apoorva Lakhia (story) | Chintan Gandhi (dialogue) | Suresh Nair (screenplay),Apoorva Lakhia,0,1,Ram Charan , Priyanka Chopra , Sanjay Dutt , Prakash Raj
tt2357926,Ramaiya Vastavaiya,2013,19-Jul-13,Comedy | Family | Romance,Shiraz Ahmed (screenplay) | Veeru Potla (story),Prabhudheva,0,2,Shruti K. Haasan , Girish Taurani , Randhir Kapoor , Sonu Sood
tt2358412,David,2013,08-Feb-13,Action | Crime | Drama,Abhijeet Deshpande (dialogue & lyrics) | Bejoy Nambiar (screenplay) | Bejoy Nambiar (story) | Natasha Sahgal (screenplay),Bejoy Nambiar,0,1,'Chiyaan' Vikram , Neil Nitin Mukesh , Vinay Virmani , Tabu
tt2359810,Raanjhanaa,2013,21-Jun-13,Drama | Romance,Himanshu Sharma,Aanand Rai,0,6,Dhanush , Sonam Kapoor , Mohammed Zeeshan Ayyub , Swara Bhaskar
tt2361148,Club 60,2013,06-Dec-13,Drama,Sanjay Tripathy,Sanjay Tripathy,0,1,Farooq Shaikh , Sarika , Raghuvir Yadav , Satish Shah
tt2362778,Saheb Biwi Aur Gangster Returns,2013,08-Mar-13,Action | Crime | Drama,Tigmanshu Dhulia (screenplay) | Tigmanshu Dhulia (story) | Kamal Pandey (story),Tigmanshu Dhulia,1,3,Raj Babbar , Mahie Gill , Mugdha Godse , Rajiv Gupta
